# DIST_PNC,OXFORD_COMMAS,NUM_PARAGRAPHS,NORM_FULL_STOPS,NORM_COMMAS,AVG_SENT_LEN,UNIGRAM_OVERLAP,BIGRAM_OVERLAP,TRIGRAM_OVERLAP,MATCHES_VOCAB_5K,MATCHES_VOCAB_10K,POLARITY,SUBJECTIVITY,SENTIMENT_ES,SENTIMENT_ML,SENTIMENT_ML_SCORE
2,0,3,0.10344828,0.02298851,17.88888889,0.01041667,0.00746269,0.00714286,0.75,0.04861111,0.33333333,0.57777778,0.00160952,1,1
2,0,3,0.08849558,0.03539823,17.5,0.00869565,0.00546448,0.00531915,0.74210526,0.04210526,0.24598485,0.41925505,0.51230756,1,0.75
2,0,4,0.08333333,0.07575758,18.42857143,0.00757576,0.00487805,0.0045045,0.79017857,0.03125,0.26284958,0.45971277,0.96966873,1,0.75
2,1,3,0.0776699,0.10679612,20,0.00961538,0.00729927,0.00694444,0.81045752,0.02614379,0.23141711,0.49050802,0.00144664,1,0.75
2,1,4,0.09090909,0.09090909,18.71428571,0.0070922,0.00471698,0.00458716,0.70642202,0.0412844,0.25202922,0.52029221,0,1,1
2,0,5,0.08064516,0.09677419,19.83333333,0.00806452,0.00531915,0.00505051,0.74384236,0.04433498,0.4375,0.63416667,0.98632829,1,1
2,0,7,0.09322034,0.03389831,18.08333333,0.00813008,0.00581395,0.00564972,0.70165746,0.02209945,0.33545455,0.54943182,0,1,1
2,0,6,0.0990991,0.03603604,17.91666667,0.00819672,0.00564972,0.00534759,0.73404255,0.0212766,0.38382353,0.61323529,0.00000012,1,1
2,2,4,0.08333333,0.09166667,19.16666667,0.0075188,0.00531915,0.00507614,0.71938776,0.03571429,0.37523449,0.49132395,0.00011069,1,1
2,0,4,0.0877193,0.03508772,15.61538462,0.00862069,0.00591716,0.00571429,0.70621469,0.04519774,0.27697368,0.60964912,0.00001279,1,1
2,1,4,0.09848485,0.06060606,19.23076923,0.00763359,0.00502513,0.0047619,0.70754717,0.05188679,0.33837048,0.53265726,0.29493247,1,1
2,1,5,0.08391608,0.06993007,16.93333333,0.00699301,0.00485437,0.00465116,0.71028037,0.06542056,0.28208333,0.59458333,0.0000646,1,1
3,1,4,0.08450704,0.08450704,18.28571429,0.00763359,0.00512821,0.00471698,0.64220183,0.05504587,0.36370968,0.59784946,0,1,1
2,3,4,0.08461538,0.10769231,17.38461538,0.00763359,0.00534759,0.0052356,0.73298429,0.04188482,0.31236833,0.58788781,0,1,1
2,1,5,0.08666667,0.07333333,17.73333333,0.00675676,0.00460829,0.00446429,0.71806167,0.04845815,0.26950056,0.56377666,0.00000491,1,1
2,2,5,0.08571429,0.07857143,20.53846154,0.00684932,0.00458716,0.00440529,0.76211454,0.04405286,0.35387893,0.51226208,0,1,0.75
2,0,8,0.1,0.06428571,15.05882353,0.00746269,0.005,0.00478469,0.71495327,0.04205607,0.31518595,0.57221074,0.00000016,1,1
2,0,5,0.10067114,0.04026846,15.05555556,0.00699301,0.00458716,0.004329,0.72532189,0.03004292,0.39759358,0.57433155,0,1,1
2,1,4,0.08196721,0.09836066,18.75,0.00847458,0.00578035,0.00543478,0.72486772,0.03703704,0.32571023,0.5671875,0.00943324,1,1
2,0,4,0.1010101,0.02020202,19.5,0.00877193,0.00598802,0.00588235,0.72189349,0.0295858,0.28151914,0.53488836,0,1,1
2,3,3,0.07920792,0.05940594,19.2,0.00943396,0.00666667,0.00617284,0.73780488,0.04878049,0.3390625,0.603125,0.96803938,1,1
2,1,4,0.10526316,0.04385965,14.4,0.00877193,0.00571429,0.00534759,0.66842105,0.06842105,0.27934783,0.48405797,0.99998011,1,1
2,3,3,0.08888889,0.05555556,16.6,0.01075269,0.00757576,0.00719424,0.67132867,0.05594406,0.35885417,0.59375,0.17415696,1,1
2,4,3,0.08823529,0.08823529,16.54545455,0.00943396,0.00666667,0.00645161,0.67741935,0.04516129,0.36303828,0.61363636,0.32211906,1,1
2,4,3,0.08510638,0.06382979,18.2,0.00990099,0.00689655,0.00645161,0.70253165,0.03797468,0.31174242,0.42247475,1,1,1
2,4,3,0.08510638,0.06382979,18.2,0.00990099,0.00689655,0.00645161,0.70253165,0.03797468,0.31174242,0.42247475,1,1,1
2,4,3,0.08791209,0.06593407,17.2,0.01,0.00719424,0.00675676,0.72297297,0.03378378,0.36166667,0.47333333,0,1,1
2,3,3,0.08988764,0.05617978,16.8,0.01075269,0.00740741,0.00694444,0.73793103,0.04827586,0.40192308,0.53076923,0.99629557,1,1
2,3,3,0.08695652,0.05434783,16.7,0.01086957,0.00746269,0.00719424,0.71527778,0.04861111,0.40192308,0.53076923,0.01240968,1,1
2,4,3,0.08421053,0.06315789,18.3,0.00980392,0.00684932,0.00649351,0.70440252,0.03773585,0.31174242,0.42247475,1,1,1
2,4,3,0.08510638,0.06382979,16.7,0.01,0.00724638,0.00714286,0.63636364,0.06293706,0.31831551,0.45909091,0.43599497,1,1
2,4,3,0.08333333,0.0625,18.3,0.00952381,0.00666667,0.00636943,0.70440252,0.03144654,0.2742823,0.37392344,1,1,1
2,3,3,0.08333333,0.05208333,18.1,0.01041667,0.00684932,0.00649351,0.7278481,0.06329114,0.3875,0.51428571,0.00167571,1,1
2,3,3,0.08695652,0.05434783,17,0.01098901,0.00746269,0.00704225,0.68027211,0.04761905,0.37291667,0.57916667,0.00020868,1,1
2,3,3,0.08510638,0.05319149,17.4,0.0106383,0.00729927,0.00689655,0.68874172,0.04635762,0.37291667,0.57916667,0.00077753,1,1
2,4,3,0.08421053,0.06315789,18.3,0.01,0.00680272,0.00641026,0.71069182,0.03773585,0.27794118,0.43529412,1,1,1
2,3,3,0.07843137,0.04901961,18.9,0.0106383,0.00704225,0.00653595,0.74096386,0.05421687,0.33388889,0.47,0.01768843,1,1
2,3,3,0.08080808,0.05050505,18,0.01020408,0.00684932,0.00653595,0.68152866,0.04458599,0.28035714,0.56071429,0.99998633,1,1
2,4,3,0.08333333,0.0625,18.7,0.00980392,0.00657895,0.00625,0.71779141,0.03067485,0.27007576,0.43636364,1,1,1
2,3,3,0.08247423,0.05154639,18,0.01075269,0.00714286,0.00666667,0.67515924,0.06369427,0.33611111,0.50333333,0.00677113,1,1
2,3,3,0.08080808,0.05050505,18.4,0.01030928,0.00689655,0.00649351,0.71518987,0.05063291,0.39807692,0.48846154,0.99999999,1,1
2,4,3,0.08333333,0.0625,17.9,0.00970874,0.00684932,0.00653595,0.65806452,0.0516129,0.33508523,0.40340909,0.0001803,1,1
2,3,3,0.08421053,0.05263158,17.7,0.0106383,0.00714286,0.00675676,0.72077922,0.04545455,0.32678571,0.47857143,0.02958876,1,1
2,3,3,0.08602151,0.05376344,17,0.0106383,0.00724638,0.00694444,0.68707483,0.08163265,0.39423077,0.51538462,0.99999979,1,1
2,3,3,0.08,0.05,18.1,0.01041667,0.00704225,0.00662252,0.68987342,0.06329114,0.30131579,0.36052632,0.01092099,1,1
2,3,3,0.08163265,0.05102041,17.9,0.01030928,0.00704225,0.00662252,0.69230769,0.05128205,0.37388889,0.56,0.97929716,1,1
2,3,3,0.08247423,0.05154639,17.7,0.01052632,0.00694444,0.00662252,0.67532468,0.07792208,0.33388889,0.52666667,0.04598605,1,1
2,3,3,0.07920792,0.04950495,18.3,0.01075269,0.00719424,0.00666667,0.7,0.05625,0.28041667,0.3775,0.00029566,1,1
2,3,3,0.08163265,0.05102041,17.5,0.01075269,0.00719424,0.00680272,0.65131579,0.04605263,0.39635417,0.54479167,1,1,1
2,3,3,0.08411215,0.05607477,18.18181818,0.00877193,0.00581395,0.00571429,0.70285714,0.02857143,0.32996032,0.4515873,0.00002471,1,1
3,0,3,0.06504065,0.05691057,27.375,0.00847458,0.00574713,0.00531915,0.65789474,0.03157895,0.3122549,0.45882353,0,1,1
3,0,3,0.07438017,0.11570248,20.8,0.00869565,0.00609756,0.00598802,0.57225434,0.02312139,0.15974026,0.42736549,0,1,0.75
3,2,3,0.04477612,0.09701493,27.375,0.00917431,0.00591716,0.00561798,0.58563536,0.03314917,0.30641026,0.46282051,0.00000012,1,0.75
4,2,3,0.06422018,0.05504587,22.88888889,0.00925926,0.00591716,0.00549451,0.67759563,0.03278689,0.16666667,0.34351852,0,1,1
3,1,3,0.07563025,0.06722689,19.81818182,0.00840336,0.00561798,0.00546448,0.69518717,0.04812834,0.20381944,0.37852183,0,1,1
2,1,3,0.08045977,0.05747126,19.66666667,0.01075269,0.00699301,0.00657895,0.65806452,0.01290323,0.16759259,0.33161376,0,1,1
2,0,4,0.07017544,0.04385965,23.3,0.00980392,0.00595238,0.00526316,0.73039216,0.04411765,0.29166667,0.44821429,0,1,1
2,2,4,0.10576923,0.08653846,25.25,0.01052632,0.0070922,0.00645161,0.62576687,0.05521472,0.17279412,0.50637255,0,1,1
3,0,3,0.07894737,0.07017544,19.72727273,0.00909091,0.00595238,0.00540541,0.62694301,0.01554404,0.259,0.53290476,0,1,1
2,1,4,0.08064516,0.10483871,18,0.00877193,0.00591716,0.00561798,0.61452514,0.04469274,0.33686975,0.59285714,0,1,0.75
2,0,3,0.08411215,0.07476636,24,0.01010101,0.00613497,0.00549451,0.7253886,0.01036269,0.19917582,0.39615385,0,1,1
4,0,3,0.05785124,0.08264463,26.11111111,0.00900901,0.00578035,0.0052356,0.65656566,0.02525253,0.23557692,0.69358974,0,1,1
2,0,4,0.07017544,0.07017544,21.1,0.00862069,0.00578035,0.00555556,0.63186813,0.03296703,0.09627976,0.36130952,0,1,1
7,0,3,0.0661157,0.09090909,18.81818182,0.00884956,0.00617284,0.00595238,0.58823529,0.03529412,0.28461538,0.45769231,0.00002986,1,0.75
2,0,4,0.07407407,0.0462963,20.54545455,0.00970874,0.00621118,0.00571429,0.72395833,0.04166667,0.33974359,0.54688645,0,1,1
3,0,3,0.08490566,0.06603774,23.22222222,0.01010101,0.00628931,0.00571429,0.6827957,0.01075269,0.39761905,0.75595238,0,1,1
2,0,3,0.08256881,0.0733945,20.7,0.00943396,0.00632911,0.00578035,0.65555556,0.03333333,0.23472222,0.5265873,0.00000001,1,1
2,0,3,0.06730769,0.09615385,24,0.00934579,0.00649351,0.00625,0.61212121,0.03030303,0.27095238,0.36857143,0,1,0.75
2,0,3,0.07619048,0.05714286,24,0.00925926,0.00613497,0.00591716,0.61764706,0.02941176,0.18214286,0.35183983,0,1,1
3,0,3,0.0794702,0.0794702,22.53846154,0.00649351,0.0042735,0.004,0.65758755,0.01945525,0.29355742,0.41610644,0,1,1
2,1,4,0.07079646,0.05309735,22.18181818,0.00925926,0.00571429,0.00520833,0.69907407,0.02314815,0.40451178,0.7076431,0,1,1
2,0,3,0.07826087,0.05217391,27.33333333,0.00917431,0.00543478,0.00485437,0.71232877,0.01826484,0.32337662,0.59888167,0,1,1
2,0,3,0.06896552,0.06034483,28,0.00961538,0.00537634,0.00487805,0.73542601,0.02690583,0.21346801,0.62491582,0,1,1
2,1,3,0.06862745,0.05882353,32.14285714,0.01075269,0.00625,0.00552486,0.7020202,0.01515152,0.27983683,0.54801865,0,1,1
2,0,3,0.06976744,0.05426357,22.90909091,0.00826446,0.00510204,0.00473934,0.67727273,0.05,0.33070707,0.61414141,0,1,1
2,0,3,0.07446809,0.04255319,30.57142857,0.01052632,0.00621118,0.00549451,0.76165803,0.02072539,0.30344353,0.55674931,0,1,1
2,0,3,0.07954545,0.04545455,27.14285714,0.01052632,0.00641026,0.00598802,0.69461078,0.01197605,0.40625,0.57708333,0,1,1
2,1,3,0.07865169,0.06741573,24.71428571,0.01098901,0.00699301,0.00671141,0.66,0.02666667,0.18181818,0.45151515,0,1,1
2,0,3,0.07070707,0.04040404,26.5,0.0106383,0.00641026,0.00574713,0.73796791,0.01604278,0.39444444,0.54166667,0,1,1
2,1,3,0.07476636,0.04672897,25.66666667,0.00980392,0.00591716,0.00520833,0.72058824,0.01470588,0.35117845,0.4976431,0,1,1
2,1,3,0.06896552,0.05747126,25.14285714,0.01123596,0.00735294,0.00671141,0.72368421,0.01315789,0.18708791,0.50576923,0,1,1
2,0,3,0.08108108,0.03603604,24,0.01041667,0.00625,0.00549451,0.75348837,0.00465116,0.36969697,0.60505051,0,1,1
2,1,3,0.09482759,0.04310345,16.46666667,0.00961538,0.00588235,0.00520833,0.71232877,0.00913242,0.33465909,0.49318182,0,1,1
4,0,3,0.06034483,0.03448276,23.3,0.01010101,0.00621118,0.00534759,0.6952381,0.02380952,0.12337662,0.29253247,0,1,1
2,1,3,0.07272727,0.04545455,23.6,0.00980392,0.00598802,0.00515464,0.73459716,0.02843602,0.2456229,0.42727273,0,1,1
2,1,3,0.0733945,0.04587156,21.18181818,0.00990099,0.0060241,0.00529101,0.74038462,0.00961538,0.27532468,0.43506494,0,1,1
4,1,3,0.06722689,0.04201681,23.9,0.00980392,0.0060241,0.00529101,0.70093458,0.02803738,0.19272727,0.35454545,0,1,1
2,1,3,0.06779661,0.04237288,26.88888889,0.00980392,0.00613497,0.00534759,0.69863014,0.02283105,0.27532468,0.46363636,0,1,1
2,1,3,0.07476636,0.04672897,30.125,0.01030928,0.00625,0.00546448,0.74311927,0.00917431,0.34805195,0.58157468,0,1,1
2,1,3,0.07476636,0.05607477,26.75,0.01020408,0.00628931,0.00568182,0.7037037,0.02116402,0.10331633,0.59566327,0,1,1
2,1,3,0.08333333,0.05208333,23.375,0.01149425,0.00746269,0.00671141,0.62345679,0.05555556,0.1964876,0.33298898,0,1,1
2,1,3,0.0754717,0.04716981,21.8,0.00961538,0.00591716,0.00534759,0.73958333,0.01041667,0.17314744,0.39690604,0,1,1
2,0,3,0.07619048,0.03809524,23.22222222,0.0106383,0.00675676,0.0060241,0.68108108,0.04324324,0.26222222,0.51740741,0,1,1
2,2,3,0.07207207,0.05405405,25.11111111,0.00980392,0.00609756,0.00540541,0.71,0.045,0.375,0.5297619,0,1,1
2,2,3,0.064,0.056,32.875,0.00980392,0.00598802,0.00537634,0.73333333,0.01777778,0.2163961,0.35470779,0,1,1
2,0,3,0.07207207,0.04504505,26.375,0.00961538,0.0060241,0.00558659,0.67741935,0.00537634,0.20748663,0.50421441,0,1,1
2,1,3,0.07407407,0.0462963,26.5,0.01,0.00641026,0.00584795,0.71657754,0.01069519,0.25408163,0.58035714,0,1,1
2,1,3,0.07407407,0.0462963,26.375,0.00970874,0.00613497,0.00558659,0.72192513,0.01604278,0.41555944,0.61311189,0,1,1
2,0,3,0.07692308,0.05769231,25.875,0.01052632,0.00666667,0.00609756,0.64804469,0.03910615,0.27857143,0.4452381,0,1,1
2,1,3,0.08163265,0.06122449,24.375,0.01,0.00636943,0.00598802,0.69230769,0.0295858,0.24285714,0.4981685,0,1,1
4,1,3,0.06299213,0.07874016,29,0.00735294,0.005,0.00487805,0.68292683,0.04390244,-0.08279221,0.6270202,0,1,1
3,1,3,0.08333333,0.07638889,24.36363636,0.00769231,0.0046729,0.00438596,0.6512605,0.04621849,-0.14611111,0.56222222,0,1,1
2,0,5,0.07086614,0.07874016,23,0.00869565,0.00564972,0.0052356,0.73529412,0.06372549,-0.10416667,0.51527778,0,-1,0
3,0,3,0.06870229,0.03816794,26.88888889,0.00833333,0.00510204,0.00471698,0.68949772,0.02283105,0.00514706,0.47990196,0,1,1
2,0,3,0.09174312,0.0733945,16.75,0.00917431,0.00636943,0.00621118,0.66060606,0.04848485,0.01130435,0.49534161,0,-1,0
3,0,3,0.07258065,0.04032258,23.7,0.00813008,0.005,0.00478469,0.71830986,0.06103286,-0.01721591,0.49818182,0,1,0.75
2,0,3,0.08,0.04,25.44444444,0.00826446,0.00534759,0.00507614,0.66985646,0.06220096,-0.10285714,0.4975,0,1,1
2,0,3,0.06993007,0.06293706,23.63636364,0.00714286,0.00462963,0.00444444,0.74778761,0.04867257,-0.02287549,0.56106719,0,1,1
2,0,3,0.07627119,0.06779661,21.09090909,0.008,0.00507614,0.00485437,0.76555024,0.03827751,-0.20833333,0.64888889,0,1,1
2,0,3,0.08148148,0.08148148,18.53846154,0.00819672,0.00518135,0.005,0.70048309,0.02898551,-0.03833333,0.57333333,0,-1,0
2,0,3,0.07438017,0.05785124,21.2,0.00854701,0.00568182,0.00543478,0.75789474,0.02631579,-0.12416667,0.54813853,0,1,1
2,0,3,0.06557377,0.04918033,26,0.008,0.00515464,0.00483092,0.80841121,0.03271028,-0.00176768,0.53173737,0,1,1
2,0,3,0.07692308,0.04273504,21.9,0.0078125,0.00518135,0.00507614,0.77664975,0.02030457,0.048125,0.60285714,0,-1,0
2,0,3,0.07874016,0.06299213,18,0.00833333,0.00561798,0.00540541,0.74210526,0.01578947,-0.23822222,0.65211111,0,-1,0
2,0,3,0.0729927,0.0729927,28,0.00787402,0.00490196,0.00458716,0.73991031,0.04932735,-0.02708333,0.63636364,0,-1,0.25
2,0,3,0.0703125,0.046875,20.72727273,0.00862069,0.00518135,0.00490196,0.80382775,0.01913876,-0.17247896,0.63715699,0,1,1
2,0,3,0.08527132,0.0620155,23.7,0.0078125,0.00505051,0.00485437,0.73205742,0.05263158,-0.1625,0.57685185,0,1,1
2,1,3,0.07246377,0.05797101,22.72727273,0.00769231,0.00473934,0.00456621,0.77678571,0.02232143,-0.11677489,0.53847403,0,1,1
2,0,3,0.07894737,0.05263158,20.7,0.00854701,0.00549451,0.00537634,0.77659574,0.0212766,-0.06325758,0.43590067,0,-1,0
2,0,3,0.06818182,0.0530303,29.875,0.00775194,0.00480769,0.0046729,0.73853211,0.06422018,-0.33201754,0.57236842,0,-1,0
2,0,3,0.09259259,0.0462963,19.08333333,0.00826446,0.00518135,0.005,0.78606965,0.02985075,-0.10787037,0.51898148,0,1,1
2,2,4,0.08805031,0.06289308,22.61538462,0.00684932,0.00408163,0.00390625,0.67049808,0.05747126,0.13032049,0.42523041,0,-1,0
2,2,4,0.08108108,0.07432432,19.21428571,0.00694444,0.00440529,0.00423729,0.74369748,0.06722689,-0.02128205,0.62160256,0,1,0.75
2,0,4,0.08333333,0.03846154,20.4,0.00632911,0.00389105,0.0037037,0.75091575,0.04761905,-0.05285088,0.61315789,0,1,1
2,0,4,0.08510638,0.04255319,20.14285714,0.00719424,0.0045045,0.0042735,0.77016129,0.03225806,-0.03092287,0.55227273,0,1,1
2,1,3,0.07878788,0.04848485,24,0.00632911,0.003861,0.003663,0.73144876,0.04240283,-0.00626389,0.59418056,0,-1,0
2,2,4,0.07142857,0.07792208,20,0.00625,0.00414938,0.00403226,0.76923077,0.03238866,-0.08623737,0.49273088,0,1,1
2,3,3,0.07352941,0.08088235,24.7,0.00763359,0.005,0.00480769,0.77464789,0.02347418,-0.09133333,0.645,0,1,1
2,0,3,0.07874016,0.07086614,23.2,0.00787402,0.00502513,0.00487805,0.66019417,0.08737864,0.0972332,0.53768116,0,-1,0
2,0,2,0.1010101,0.04040404,20.6,0.00806452,0.00571429,0.00543478,0.80748663,0.01069519,-0.07019231,0.69391026,0,1,1
2,0,4,0.06748466,0.06748466,23.46153846,0.00641026,0.003861,0.003663,0.73992674,0.08058608,0.00082235,0.52288647,0,1,0.75
2,1,5,0.09803922,0.09150327,17,0.00699301,0.00454545,0.0042735,0.71428571,0.03174603,-0.06416667,0.51916667,0,0,0.5
2,2,4,0.0867052,0.07514451,18.83333333,0.00645161,0.00383142,0.00362319,0.76254181,0.02675585,-0.03932927,0.49880081,0,1,0.75
2,2,4,0.07333333,0.05333333,22.07692308,0.00757576,0.00434783,0.00390625,0.6969697,0.06439394,0.02989332,0.45072279,0,-1,0
2,0,4,0.07831325,0.07228916,21,0.00666667,0.00421941,0.004,0.71814672,0.07722008,-0.06704934,0.45297009,0,0,0.5
2,1,3,0.0877193,0.06140351,19.72727273,0.00775194,0.00546448,0.00531915,0.7393617,0.05319149,-0.10545894,0.75256039,0,1,1
3,1,5,0.08791209,0.05494505,21.2,0.00617284,0.00380228,0.00355872,0.6443662,0.07746479,0.06051136,0.47057292,0,-1,0
2,2,4,0.07272727,0.05454545,24.16666667,0.00613497,0.00409836,0.00395257,0.73228346,0.02362205,-0.08240741,0.55151172,0,1,0.75
2,3,3,0.0794702,0.11258278,23.81818182,0.00746269,0.00471698,0.00444444,0.74347826,0.07826087,0.1841533,0.56051693,0,1,0.75
2,0,4,0.08496732,0.05228758,18.8,0.00699301,0.00454545,0.0041841,0.68627451,0.08235294,-0.13378788,0.62766667,0,-1,0
2,3,6,0.07386364,0.07954545,18.47058824,0.00606061,0.003861,0.0037037,0.73161765,0.04411765,-0.07405578,0.43223853,0,0,0.5
2,2,4,0.07051282,0.08333333,27.27272727,0.00645161,0.00398406,0.00383142,0.73282443,0.03053435,-0.11215188,0.56757756,0,1,0.75
2,1,4,0.09836066,0.03278689,16.06666667,0.00763359,0.00515464,0.0047619,0.75462963,0.01388889,-0.10393733,0.41530612,0,-1,0.25
2,2,3,0.07638889,0.0625,22.91666667,0.00763359,0.00454545,0.00420168,0.6547619,0.06746032,-0.03560606,0.55075758,0,-1,0
2,1,4,0.06521739,0.05072464,21.16666667,0.00719424,0.00469484,0.00444444,0.68,0.07555556,-0.10392622,0.42376812,0,-1,0
2,0,4,0.08982036,0.05389222,19.5625,0.00657895,0.0037594,0.00361011,0.76428571,0.025,-0.01869207,0.55314776,0,-1,0.25
3,3,4,0.06703911,0.08379888,23.13333333,0.00621118,0.00374532,0.00342466,0.72523962,0.06070288,0.0224537,0.52337963,0,-1,0
2,3,3,0.07142857,0.07857143,23,0.00757576,0.00478469,0.00454545,0.69196429,0.03125,0.10372222,0.4650873,0,0,0.5
2,0,4,0.08074534,0.04968944,20.5,0.00636943,0.00408163,0.00393701,0.71814672,0.05019305,-0.15805474,0.59834869,0,-1,0.25
2,2,3,0.0990991,0.06306306,17.5,0.00826446,0.00555556,0.00546448,0.76216216,0.02702703,-0.18604545,0.48354762,0,1,1
2,0,3,0.1031746,0.03968254,17,0.00787402,0.00510204,0.00483092,0.74285714,0.05238095,0.31,0.51291667,0.00384301,1,1
2,4,3,0.09756098,0.05691057,20.90909091,0.00840336,0.00518135,0.005,0.74876847,0.03448276,0.37826087,0.55326087,0.00000469,1,1
2,0,3,0.08730159,0.07142857,17.83333333,0.00813008,0.00564972,0.00534759,0.72192513,0.05882353,0.34333333,0.56888889,0.00001317,1,1
2,1,4,0.09677419,0.07741935,17.625,0.00699301,0.00440529,0.00414938,0.71900826,0.06198347,0.27455808,0.61161616,0.00317676,1,1
2,2,4,0.10857143,0.06857143,17.47368421,0.00675676,0.00389105,0.00359712,0.74822695,0.03191489,0.40438596,0.59561404,0.9999982,1,1
2,4,4,0.09933775,0.05960265,17.23529412,0.00662252,0.00429185,0.004,0.75,0.04365079,0.28542189,0.55192147,0,1,1
2,1,5,0.09489051,0.06569343,16.625,0.00657895,0.00444444,0.00436681,0.69736842,0.03070175,0.25717703,0.58708134,0.99999776,1,1
2,0,5,0.0969697,0.03636364,17.66666667,0.00574713,0.00369004,0.00357143,0.70967742,0.04301075,0.34384921,0.6015873,0,1,1
2,1,3,0.08333333,0.06666667,19.63636364,0.008,0.00558659,0.00534759,0.68062827,0.05759162,0.42493756,0.61883949,1,1,1
2,0,4,0.0877193,0.05263158,16.53846154,0.00806452,0.00555556,0.00537634,0.74331551,0.04278075,0.34520626,0.57037815,0.00649961,1,1
2,1,4,0.11016949,0.04237288,14.66666667,0.00740741,0.0052356,0.00515464,0.70984456,0.06217617,0.30498512,0.53040675,0,1,1
2,5,4,0.08695652,0.08695652,18.13333333,0.00704225,0.00460829,0.00434783,0.70815451,0.0472103,0.29611111,0.655,0,1,1
2,0,3,0.10909091,0.08181818,18.25,0.00847458,0.00564972,0.00546448,0.74731183,0.01075269,0.39534188,0.71260684,0,1,1
2,2,3,0.078125,0.0625,23.3,0.008,0.00526316,0.00502513,0.76811594,0.02898551,0.27532051,0.67852564,0,1,1
2,1,3,0.08270677,0.07518797,24,0.00714286,0.00462963,0.0044843,0.75324675,0.03896104,0.26102742,0.67627658,0,1,1
2,1,4,0.08088235,0.05882353,23.27272727,0.00729927,0.00497512,0.00460829,0.77631579,0.02192982,0.29323192,0.53628748,0,1,1
2,2,4,0.08965517,0.06896552,16.26666667,0.00840336,0.00549451,0.00510204,0.66009852,0.04433498,0.14679487,0.63067766,0,1,1
2,4,3,0.07936508,0.07936508,20,0.00775194,0.00534759,0.00507614,0.72463768,0.03864734,0.17429654,0.65162338,0,1,0.75
2,2,4,0.0859375,0.0390625,20.23076923,0.0078125,0.00473934,0.00440529,0.75431034,0.02586207,0.078367,0.60298822,0,1,1
3,2,4,0.07246377,0.07246377,24.3,0.008,0.00537634,0.005,0.66019417,0.05339806,0.14756258,0.51153195,0,1,0.75
2,0,4,0.11382114,0.06504065,13.11111111,0.00826446,0.00552486,0.0052356,0.73684211,0.03684211,0.36666667,0.6744709,0.00000029,1,1
2,1,5,0.0989011,0.05494505,16.6,0.00636943,0.00383142,0.00362319,0.71014493,0.05434783,0.35873016,0.61269841,0.02060066,1,1
2,0,5,0.09333333,0.07333333,17.25,0.00694444,0.00452489,0.00423729,0.74042553,0.03404255,0.2815873,0.57333333,0.00033591,1,1
3,0,5,0.09933775,0.07284768,17,0.0070922,0.00454545,0.0041841,0.71721311,0.05327869,0.30813333,0.492,0.99229598,1,1
2,2,7,0.0875,0.06875,18.52941176,0.00581395,0.00390625,0.00374532,0.7245283,0.02641509,0.30268817,0.63145161,0.0000112,1,1
