# DIST_PNC,OXFORD_COMMAS,NUM_PARAGRAPHS,NORM_FULL_STOPS,NORM_COMMAS,AVG_SENT_LEN,UNIGRAM_OVERLAP,BIGRAM_OVERLAP,TRIGRAM_OVERLAP,MATCHES_VOCAB_5K,MATCHES_VOCAB_10K,POLARITY,SUBJECTIVITY,SENTIMENT_ES,SENTIMENT_ML,SENTIMENT_ML_SCORE
2,1,5,0.08510638,0.06382979,19.07142857,0.00699301,0.00460829,0.00442478,0.7092511,0.06167401,0.35251709,0.60336466,0,1,1
2,2,4,0.08333333,0.0530303,23.36363636,0.00729927,0.00469484,0.0045045,0.77333333,0.04,0.22792208,0.55524892,0,1,1
2,2,5,0.09448819,0.03149606,15.86666667,0.00769231,0.00502513,0.00487805,0.74757282,0.01941748,0.26336364,0.61836364,0,1,1
2,4,4,0.0754717,0.08490566,19.8,0.00990099,0.00684932,0.00632911,0.73372781,0.07100592,0.21833333,0.53988095,0,1,1
2,0,4,0.0877193,0.04385965,19.54545455,0.00892857,0.00581395,0.00549451,0.73262032,0.03743316,0.26082483,0.74223356,0,1,1
2,0,4,0.1,0.03333333,17.7,0.01,0.00675676,0.00657895,0.69480519,0.03896104,0.33013736,0.62252747,0.99998603,1,1
2,1,5,0.10714286,0.03571429,16.07142857,0.00826446,0.00546448,0.00526316,0.72081218,0.04060914,0.33306723,0.59831933,0,1,1
2,0,4,0.09166667,0.04166667,16.57142857,0.008,0.00549451,0.00512821,0.77073171,0.02926829,0.35610766,0.54730849,0.93352551,1,1
2,3,4,0.07964602,0.09734513,19.09090909,0.00833333,0.00574713,0.00555556,0.70949721,0.05027933,0.33507937,0.61555556,0.26606533,1,1
2,1,5,0.08843537,0.06802721,19.85714286,0.00689655,0.00440529,0.0041841,0.73529412,0.05882353,0.2499179,0.44798851,0,1,1
2,1,6,0.09677419,0.03225806,16.05555556,0.00724638,0.00456621,0.00413223,0.68093385,0.07392996,0.23323003,0.48436639,0,1,1
3,3,5,0.08219178,0.03424658,18,0.00662252,0.00420168,0.00398406,0.67063492,0.05555556,0.33235294,0.5495098,0.9697309,1,1
2,2,4,0.0729927,0.05109489,25.09090909,0.00793651,0.00483092,0.00436681,0.76150628,0.041841,0.23883117,0.49440322,0,1,1
2,0,4,0.08730159,0.03968254,15.75,0.00769231,0.00510204,0.00473934,0.76681614,0.02690583,0.31444099,0.56506211,0.05048355,1,1
2,2,4,0.0620155,0.04651163,26,0.00884956,0.00531915,0.00478469,0.8173913,0.01304348,0.21730028,0.55850551,0,1,0.75
2,1,5,0.08823529,0.07352941,18.35714286,0.00729927,0.00473934,0.00456621,0.72477064,0.06422018,0.21721612,0.4400641,0,1,1
2,2,3,0.05555556,0.0462963,26.25,0.00970874,0.00628931,0.00571429,0.78378378,0.05405405,0.27713636,0.55814685,0,1,1
2,1,4,0.05769231,0.03846154,25.625,0.00980392,0.00625,0.00578035,0.79234973,0.01092896,0.28735646,0.61818182,0,-1,0.25
3,0,4,0.06956522,0.05217391,22.4,0.00877193,0.00581395,0.00549451,0.75773196,0.01030928,0.20224026,0.58127706,0,1,1
2,1,4,0.07407407,0.03703704,21.5,0.00917431,0.00574713,0.00540541,0.7393617,0.03191489,0.23065341,0.46988636,0,1,0.75
2,0,4,0.08737864,0.01941748,16.83333333,0.00934579,0.00591716,0.00555556,0.69273743,0.06145251,0.30228571,0.55185714,0.99624713,1,1
2,3,5,0.08695652,0.05217391,16.61538462,0.00884956,0.00561798,0.00531915,0.70899471,0.06349206,0.30639098,0.47919799,0.00000002,1,1
2,0,4,0.08403361,0.07563025,16.92307692,0.00813008,0.00534759,0.0052356,0.69473684,0.07894737,0.29724311,0.50087719,0,1,1
2,0,4,0.09174312,0.0733945,17.41666667,0.00884956,0.00578035,0.00555556,0.75418994,0.05586592,0.38529412,0.61862745,0.18695147,1,1
2,0,4,0.09821429,0.04464286,17.41666667,0.008,0.00546448,0.00537634,0.72972973,0.03783784,0.26166056,0.48412698,0.00000006,1,1
2,0,4,0.10714286,0.04464286,17.38461538,0.00877193,0.00571429,0.00526316,0.78974359,0.02051282,0.38032468,0.58268398,0,1,1
2,1,4,0.0942029,0.05072464,17.13333333,0.0075188,0.00469484,0.00440529,0.74235808,0.06113537,0.25964502,0.4983088,0,1,1
2,0,4,0.09482759,0.04310345,19.5,0.00862069,0.00549451,0.00497512,0.76470588,0.03431373,0.34897235,0.57302932,0,1,1
2,0,4,0.11504425,0.05309735,18,0.00833333,0.00531915,0.005,0.75862069,0.03940887,0.4321627,0.70912698,0,1,1
2,0,4,0.1047619,0.04761905,19,0.00943396,0.00606061,0.00568182,0.78888889,0.01666667,0.29033835,0.59890977,0,1,1
2,0,3,0.0952381,0.02857143,17.90909091,0.00961538,0.00625,0.00595238,0.74269006,0.04093567,0.35974702,0.6344494,0,1,1
2,1,4,0.0859375,0.0625,20.41666667,0.00806452,0.00531915,0.00497512,0.75598086,0.03827751,0.30459048,0.5208381,0,1,1
2,0,4,0.09375,0.07291667,19.7,0.01041667,0.00671141,0.00609756,0.76878613,0.02890173,0.27865945,0.536443,0,1,1
2,0,4,0.1010101,0.04040404,17.33333333,0.00990099,0.00662252,0.00584795,0.73480663,0.0441989,0.40705628,0.59510823,0,1,1
2,1,4,0.10204082,0.07142857,17.90909091,0.01075269,0.00694444,0.00625,0.72619048,0.03571429,0.45040765,0.58930375,0,1,1
2,0,4,0.09090909,0.05050505,17.90909091,0.00934579,0.00621118,0.00584795,0.75,0.02906977,0.33842041,0.52432802,0,1,1
2,1,3,0.08421053,0.08421053,22.77777778,0.00980392,0.00613497,0.00584795,0.79775281,0.02808989,0.34339346,0.62130832,0,1,1
2,1,4,0.07971014,0.06521739,22.41666667,0.00833333,0.00518135,0.00460829,0.74248927,0.03004292,0.34952381,0.65390476,0,1,1
2,0,4,0.09375,0.0546875,19.46153846,0.008,0.00512821,0.00480769,0.78403756,0.03286385,0.28901786,0.51733135,0,1,1
2,0,4,0.08661417,0.05511811,21,0.00813008,0.0052356,0.00487805,0.7535545,0.03791469,0.28509425,0.57993552,0,1,1
2,0,4,0.08870968,0.06451613,21.5,0.00819672,0.00507614,0.00465116,0.7264574,0.06726457,0.2828631,0.51315873,0,1,1
2,0,4,0.09230769,0.06153846,18.14285714,0.00787402,0.00497512,0.00465116,0.76255708,0.04109589,0.32145714,0.5336381,0,1,1
2,0,4,0.07874016,0.03937008,23.90909091,0.00900901,0.00520833,0.0046729,0.75545852,0.03930131,0.38139098,0.72575188,0,1,1
2,0,4,0.07936508,0.04761905,22.63636364,0.00793651,0.00520833,0.00485437,0.72685185,0.06944444,0.23673469,0.640839,0,1,1
2,1,4,0.0877193,0.05263158,26.22222222,0.00892857,0.00571429,0.00520833,0.72596154,0.07211538,0.32998866,0.62157974,0,1,1
2,4,4,0.08163265,0.08163265,20.07142857,0.00740741,0.00469484,0.00425532,0.79116466,0.04819277,0.38142904,0.63882929,0,1,1
2,2,3,0.1,0.05454545,23.4,0.00917431,0.00564972,0.00515464,0.77884615,0.01923077,0.34479692,0.63394958,0,1,1
2,2,3,0.0990991,0.07207207,28,0.00909091,0.00591716,0.00540541,0.75252525,0.03535354,0.33686224,0.60314626,0,1,1
3,3,6,0.08088235,0.05882353,25.18181818,0.00847458,0.00510204,0.00446429,0.8,0.04,0.33573642,0.6380185,0,1,1
2,1,4,0.09756098,0.04878049,21,0.0078125,0.00510204,0.0046729,0.77927928,0.03603604,0.45719643,0.69971429,0,1,1
2,4,4,0.08461538,0.07692308,32.625,0.00862069,0.00520833,0.00471698,0.78070175,0.03070175,0.43608387,0.63422511,0,1,1
2,2,4,0.08088235,0.08088235,22.33333333,0.00769231,0.00485437,0.00440529,0.79237288,0.03813559,0.46542582,0.61868132,0,1,1
4,2,4,0.09677419,0.05645161,18.92307692,0.00787402,0.00507614,0.00478469,0.7535545,0.06161137,0.25393087,0.52796799,0,1,1
2,1,4,0.078125,0.0546875,26.4,0.00909091,0.00529101,0.00465116,0.79411765,0.03361345,0.38452971,0.5927317,0,1,1
2,0,4,0.09375,0.0703125,23.08333333,0.008,0.0049505,0.00444444,0.77083333,0.01666667,0.36315963,0.58557359,0,1,1
2,4,4,0.08633094,0.08633094,23.83333333,0.00900901,0.00546448,0.0047619,0.76518219,0.03238866,0.34361429,0.59014286,0,1,1
2,2,3,0.09482759,0.06034483,23.3,0.00961538,0.00588235,0.00534759,0.71497585,0.04830918,0.44051587,0.54548942,0,1,1
2,4,3,0.08571429,0.07619048,30.57142857,0.01,0.00613497,0.00561798,0.80729167,0.02604167,0.34659728,0.5364273,0,1,1
4,1,3,0.09375,0.046875,18.46153846,0.00884956,0.00561798,0.00520833,0.78217822,0.03465347,0.34765931,0.61506277,0,1,1
2,1,4,0.08396947,0.0610687,18.92307692,0.00757576,0.005,0.00480769,0.75829384,0.03791469,0.34641775,0.66065476,0,1,1
2,1,3,0.09259259,0.05555556,27,0.00884956,0.00555556,0.00518135,0.78865979,0.04123711,0.4685588,0.63546176,0,1,1
4,1,4,0.09210526,0.03289474,20,0.00833333,0.00552486,0.0049505,0.79741379,0.02586207,0.41390476,0.65999206,0,1,1
2,3,4,0.09836066,0.05737705,25.4,0.00925926,0.00537634,0.00469484,0.77292576,0.04366812,0.5202136,0.69149009,0,1,1
2,4,4,0.08391608,0.09090909,30.77777778,0.00862069,0.00520833,0.00460829,0.7804878,0.04471545,0.43659864,0.69566893,0,1,1
4,2,4,0.08219178,0.04794521,19.2,0.00746269,0.00469484,0.00429185,0.78661088,0.0376569,0.43270887,0.57330844,0,1,1
2,2,4,0.09489051,0.08759124,20.38461538,0.00735294,0.00473934,0.0044843,0.76521739,0.02608696,0.34319505,0.67256494,0,1,1
2,4,4,0.08527132,0.0620155,20.16666667,0.00833333,0.00543478,0.0049505,0.78095238,0.01904762,0.51205952,0.62909524,0,1,1
2,1,4,0.08510638,0.05673759,20.07142857,0.00729927,0.00473934,0.00431034,0.81927711,0.04016064,0.38381043,0.61117875,0,1,1
2,1,3,0.10185185,0.06481481,18.66666667,0.00892857,0.00591716,0.00549451,0.78061224,0.04591837,0.16283395,0.42548959,0,1,1
4,1,3,0.08633094,0.04316547,22.41666667,0.008,0.00505051,0.00471698,0.75330396,0.03964758,0.31319313,0.68804014,0,1,1
2,4,4,0.08695652,0.07246377,21.23076923,0.00787402,0.00490196,0.00446429,0.78099174,0.02479339,0.33078463,0.62347763,0,1,1
2,6,3,0.10416667,0.08333333,20.11111111,0.01020408,0.00704225,0.00666667,0.75324675,0.03896104,0.40484127,0.66507937,0,1,1
2,4,3,0.08737864,0.05825243,20.33333333,0.01020408,0.00746269,0.00684932,0.77124183,0.02614379,0.44665533,0.47568027,0,1,1
2,4,3,0.09375,0.07291667,16.18181818,0.01020408,0.00746269,0.0070922,0.75,0.00694444,0.35162698,0.54876984,0,1,1
2,2,3,0.125,0.0625,20,0.01149425,0.008,0.00757576,0.72142857,0.03571429,0.35265963,0.64724026,0,1,1
2,1,6,0.08403361,0.05882353,18.53846154,0.00862069,0.00555556,0.00520833,0.78947368,0.05263158,0.35069264,0.58909091,0,1,1
2,0,4,0.10833333,0.05,15.26666667,0.00877193,0.00561798,0.00512821,0.815,0.02,0.33980237,0.54789196,0,1,1
2,2,3,0.07758621,0.06034483,20.5,0.00869565,0.00584795,0.00564972,0.83425414,0.02209945,0.26045455,0.53747835,0,1,1
2,0,4,0.10344828,0.02586207,16.14285714,0.00970874,0.00617284,0.00543478,0.81094527,0.05472637,0.29727273,0.54805195,0.99999842,1,1
2,0,3,0.07142857,0.04464286,24.55555556,0.00900901,0.00595238,0.00549451,0.83419689,0.03626943,0.27860882,0.4886708,0,1,1
2,0,4,0.09774436,0.04511278,15.3125,0.00909091,0.00537634,0.00490196,0.76388889,0.04166667,0.35348485,0.56575758,0,1,1
2,0,4,0.09473684,0.05263158,19.36363636,0.00990099,0.00598802,0.00540541,0.83333333,0.03645833,0.2240404,0.61525253,0,1,1
2,0,4,0.0990099,0.05940594,17.16666667,0.01052632,0.00641026,0.00595238,0.76836158,0.01129944,0.43735863,0.79546131,0.00000003,1,1
2,0,4,0.09615385,0.01923077,16.07692308,0.00862069,0.00571429,0.00552486,0.76086957,0.02717391,0.31790909,0.69736364,0,1,1
2,0,4,0.09565217,0.04347826,16.07692308,0.00900901,0.0060241,0.00581395,0.69230769,0.03296703,0.4225,0.61583333,0,1,1
2,0,4,0.10204082,0.07142857,19,0.00943396,0.00625,0.00584795,0.75842697,0.04494382,0.19806397,0.55669473,0,1,1
2,0,4,0.11111111,0.05050505,15.23076923,0.01020408,0.00694444,0.00628931,0.76785714,0.03571429,0.26082935,0.55098086,0.0000001,1,1
2,0,3,0.1,0.08888889,15.54545455,0.01075269,0.00746269,0.00729927,0.71014493,0.03623188,0.26931818,0.50454545,0,0,0.5
6,2,1,0.07627119,0.05932203,20.2,0.00917431,0.00666667,0.00653595,0.76774194,0.03870968,0.18734848,0.54041558,0,1,0.75
2,1,1,0.104,0.048,19.58333333,0.0075188,0.00540541,0.00515464,0.73529412,0.04411765,0.29023715,0.55731225,0,1,1
4,0,1,0.08653846,0.05769231,18.77777778,0.01,0.00704225,0.00704225,0.83333333,0.04861111,0.21432217,0.44019139,0,1,1
2,1,3,0.08849558,0.09734513,20,0.00854701,0.00564972,0.00543478,0.72826087,0.05978261,0.22477183,0.48646825,0,1,1
4,4,4,0.09032258,0.07096774,17.0625,0.00694444,0.00458716,0.00442478,0.83333333,0.03070175,0.20215326,0.48065268,0,1,1
4,0,4,0.08130081,0.05691057,16.76923077,0.01,0.00613497,0.00568182,0.80952381,0.04232804,0.22322727,0.50937879,0,1,1
4,2,4,0.0887574,0.06508876,18.23529412,0.00684932,0.00423729,0.00389105,0.77067669,0.04511278,0.27814272,0.51977936,0,1,1
4,5,4,0.0872093,0.06395349,18.94117647,0.00671141,0.00414938,0.00374532,0.80141844,0.04964539,0.26851515,0.54510606,0,1,1
2,1,1,0.08333333,0.11111111,21.16666667,0.01449275,0.01052632,0.01,0.80733945,0.05504587,0.20209957,0.48600649,0.00000047,1,1
2,0,1,0.08695652,0.02173913,21.25,0.01818182,0.01388889,0.01351351,0.78205128,0.07692308,0.39537879,0.54181818,0.08936793,1,1
5,3,4,0.0726257,0.08379888,23.21428571,0.00719424,0.00446429,0.00396825,0.78700361,0.0433213,0.24465404,0.52625685,0,1,1
5,2,4,0.07692308,0.07692308,17.88235294,0.00729927,0.00440529,0.00406504,0.79230769,0.05384615,0.23861808,0.55148828,0,1,1
3,2,4,0.08227848,0.05696203,16.72222222,0.00763359,0.0047619,0.00416667,0.76981132,0.04528302,0.21776393,0.55507331,0,1,1
5,5,4,0.07486631,0.07486631,20.29411765,0.00675676,0.004,0.00358423,0.81727575,0.04318937,0.31128535,0.66174747,0,1,1
4,2,3,0.07936508,0.07142857,21.36363636,0.00869565,0.00529101,0.0049505,0.82038835,0.05339806,0.30419631,0.60272727,0,1,1
2,3,3,0.08461538,0.06923077,18.30769231,0.00862069,0.00574713,0.00518135,0.81428571,0.04761905,0.24442584,0.59326156,0,1,1
2,2,3,0.09375,0.0546875,16.71428571,0.00909091,0.00595238,0.00540541,0.77114428,0.04975124,0.2538843,0.56150826,0.00083899,1,1
2,2,4,0.08196721,0.05737705,17.38461538,0.00952381,0.00617284,0.00564972,0.75773196,0.08247423,0.25945221,0.56725524,0.00004582,1,1
4,0,4,0.09868421,0.03289474,16.88235294,0.00763359,0.0045045,0.00423729,0.7755102,0.06122449,0.24016274,0.5270651,0,1,1
2,0,3,0.07843137,0.04575163,22.61538462,0.00645161,0.00414938,0.00393701,0.78625954,0.04580153,0.23463131,0.61568182,0,1,1
4,1,3,0.09322034,0.05932203,14.92307692,0.00970874,0.00675676,0.00645161,0.83125,0.0375,0.27815083,0.45991736,0,1,1
2,2,4,0.08730159,0.07142857,17.14285714,0.00775194,0.00512821,0.00490196,0.71980676,0.05797101,0.27659091,0.52474747,0,1,1
5,1,4,0.1,0.05,15.375,0.00763359,0.00515464,0.00497512,0.77073171,0.05853659,0.24704004,0.49983225,0,1,1
5,0,3,0.09929078,0.04255319,15.25,0.00813008,0.00540541,0.00518135,0.75773196,0.06185567,0.27265152,0.52657343,0,1,1
5,1,1,0.09615385,0.05769231,17.8,0.00980392,0.00719424,0.00699301,0.80136986,0.04794521,0.2265508,0.57994652,0,1,1
2,2,3,0.08163265,0.09183673,19,0.00980392,0.00675676,0.00649351,0.75159236,0.05095541,0.12905844,0.56432179,0,1,1
2,3,4,0.09009009,0.08108108,15.38461538,0.00925926,0.00598802,0.00578035,0.84393064,0.02312139,0.3875,0.55549242,0,1,1
4,1,4,0.09489051,0.04379562,18.92307692,0.0075188,0.00502513,0.00487805,0.78536585,0.06341463,0.27940115,0.51630592,0,1,1
5,1,3,0.07874016,0.07086614,20.18181818,0.00900901,0.00641026,0.00628931,0.75308642,0.04320988,0.2432197,0.58022727,0,1,1
4,0,3,0.09090909,0.04895105,17,0.00704225,0.00473934,0.00456621,0.80821918,0.05022831,0.2154021,0.52252997,0,1,1
2,5,3,0.07633588,0.0610687,21.81818182,0.00900901,0.00537634,0.00502513,0.81132075,0.04716981,0.18957431,0.51930014,0,1,1
2,1,5,0.09166667,0.05,20.08333333,0.00819672,0.0052356,0.00490196,0.77990431,0.0430622,0.19193506,0.46992641,0,1,1
4,3,1,0.08396947,0.07633588,19.09090909,0.00862069,0.00617284,0.0060241,0.77514793,0.0591716,0.24742424,0.52965909,0,1,1
4,1,3,0.09821429,0.03571429,16.25,0.00980392,0.00662252,0.00628931,0.83950617,0.04938272,0.32768595,0.51093452,0.00001252,1,1
4,0,5,0.10204082,0.02040816,16.9375,0.00724638,0.00456621,0.00434783,0.80952381,0.04329004,0.32446186,0.55410658,0,1,1
5,2,5,0.075,0.1,22.84615385,0.00680272,0.00440529,0.00421941,0.8,0.03333333,0.21683647,0.54657785,0,1,1
2,1,5,0.09333333,0.05333333,17.4375,0.00826446,0.00518135,0.00473934,0.80257511,0.03862661,0.32496435,0.60524064,0.00000566,1,1
2,1,4,0.09009009,0.06306306,19.09090909,0.00943396,0.00591716,0.00552486,0.74594595,0.03783784,0.06125541,0.55555556,0,-1,0.25
2,2,4,0.08196721,0.06557377,18.53846154,0.0078125,0.00497512,0.0047619,0.78571429,0.02380952,0.00240385,0.57211538,0,-1,0.25
2,0,3,0.07954545,0.03409091,22.125,0.01052632,0.0070922,0.00666667,0.72903226,0.07096774,-0.24730769,0.55410256,0,-1,0.25
2,0,4,0.09803922,0.06862745,16.75,0.00943396,0.00617284,0.00591716,0.69186047,0.05232558,-0.1848539,0.72740801,0,-1,0.25
2,0,4,0.08035714,0.0625,21.4,0.00925926,0.00578035,0.00543478,0.71657754,0.03743316,0.21781994,0.65186012,0,-1,0.25
2,0,3,0.07368421,0.06315789,22.625,0.01086957,0.00694444,0.00649351,0.7375,0.04375,0.3852381,0.65793651,0.00000759,1,0.75
2,0,3,0.06837607,0.06837607,34.5,0.00925926,0.00588235,0.00571429,0.73913043,0.02173913,0.0689304,0.6047326,0,-1,0.25
2,0,4,0.07317073,0.06504065,18.08333333,0.01,0.00613497,0.00552486,0.70157068,0.04188482,0.18872549,0.72924837,0,0,0.5
2,0,4,0.06451613,0.04032258,17.08333333,0.01010101,0.00666667,0.00625,0.71111111,0.04444444,0.06914286,0.55960317,0.00000001,1,0.75
2,1,4,0.08264463,0.07438017,18,0.00990099,0.00621118,0.00574713,0.73796791,0.06417112,-0.04907407,0.59351852,0.00063881,-1,0.25
2,0,4,0.07142857,0.06349206,19.66666667,0.01204819,0.00775194,0.00671141,0.8,0.03902439,0.05715278,0.50659722,0.00078104,-1,0.25
2,0,4,0.072,0.04,21,0.00952381,0.00625,0.00561798,0.70935961,0.06896552,0.05128788,0.63609307,0,1,0.75
2,0,4,0.07194245,0.05755396,22.08333333,0.00854701,0.00549451,0.00510204,0.7699115,0.03097345,-0.10922619,0.64178571,0.96974252,-1,0.25
2,0,4,0.0729927,0.04379562,24.4,0.00990099,0.00636943,0.00564972,0.75119617,0.01913876,-0.11222222,0.62638889,0.00019199,-1,0.25
2,0,4,0.07246377,0.06521739,22.81818182,0.00943396,0.00578035,0.00515464,0.69545455,0.03636364,0.00685941,0.63407029,0,0,0.5
2,0,4,0.07627119,0.05932203,25.66666667,0.00980392,0.00606061,0.00534759,0.74634146,0.03414634,0.1375,0.6625,0,1,1
2,0,4,0.08064516,0.06451613,21.72727273,0.00884956,0.00568182,0.00518135,0.72380952,0.02857143,-0.04375,0.70671296,0,-1,0.25
2,0,4,0.07317073,0.04878049,18.25,0.01075269,0.00671141,0.00591716,0.76410256,0.01025641,-0.16666667,0.71712963,0.00000001,1,0.75
2,0,4,0.07438017,0.04958678,20.75,0.00909091,0.00537634,0.00485437,0.80733945,0.00917431,-0.08199856,0.69007937,0,1,0.75
2,0,4,0.09803922,0.06862745,16.75,0.00943396,0.00617284,0.00591716,0.69186047,0.05232558,-0.1848539,0.72740801,0,-1,0.25
2,2,5,0.11188811,0.08391608,28.7,0.00787402,0.00497512,0.00434783,0.75697211,0.00796813,-0.01292421,0.5488036,0,-1,0.25
2,0,5,0.11711712,0.04504505,19.25,0.00869565,0.00561798,0.00526316,0.80676329,0.02415459,0.05936508,0.49206349,0,-1,0.25
2,0,5,0.09565217,0.06086957,16.5,0.0075188,0.00518135,0.00505051,0.72222222,0.07575758,0.19003205,0.60980769,0,-1,0.25
2,3,5,0.08333333,0.07051282,22.61538462,0.00735294,0.0044843,0.00409836,0.74329502,0.03065134,0.16015362,0.50041727,0.99996532,0,0.5
2,2,6,0.09259259,0.08333333,19.81818182,0.00952381,0.00598802,0.00564972,0.81578947,0.03157895,-0.04666667,0.66190476,0,-1,0.25
2,0,4,0.09259259,0.03703704,18.81818182,0.00909091,0.00606061,0.00571429,0.79891304,0.0326087,0.21292208,0.53142857,0,-1,0.25
2,3,5,0.09756098,0.08130081,24,0.00819672,0.00515464,0.00485437,0.75943396,0.03773585,0.13416667,0.56690476,0,-1,0.25
2,1,5,0.09722222,0.09027778,19.78571429,0.00746269,0.0046729,0.004329,0.7768595,0.02479339,-0.04628205,0.64583333,0,-1,0.25
2,1,4,0.11016949,0.05084746,14.8,0.00826446,0.00561798,0.00526316,0.71282051,0.03076923,-0.10270115,0.55880952,0,-1,0.25
2,1,5,0.11510791,0.10071942,17,0.0070922,0.00452489,0.00425532,0.744,0.024,0.00210373,0.54102564,0,-1,0.25
2,0,5,0.11290323,0.05645161,18.38461538,0.00746269,0.00510204,0.0047619,0.77251185,0.05687204,-0.12465051,0.57043707,0,-1,0.25
2,2,5,0.08843537,0.06122449,16.82352941,0.00699301,0.00458716,0.00429185,0.74509804,0.0627451,0.13445112,0.54911058,0,-1,0.25
2,0,5,0.10434783,0.06086957,21.45454545,0.00854701,0.00546448,0.00505051,0.8,0.0195122,-0.01951578,0.51269247,0,-1,0.25
2,0,5,0.1,0.06666667,15.38888889,0.00689655,0.00458716,0.0042735,0.79012346,0.04526749,-0.23311966,0.52165242,0,-1,0
2,1,4,0.08333333,0.07575758,17.21428571,0.00862069,0.00537634,0.00497512,0.76886792,0.08962264,0.150625,0.4853125,0,-1,0.25
2,1,3,0.07142857,0.1122449,21.66666667,0.00925926,0.00617284,0.0060241,0.76506024,0.05421687,0.10995418,0.53498567,0,-1,0.25
2,0,6,0.09302326,0.06976744,17,0.00840336,0.00540541,0.00487805,0.73893805,0.03539823,0.0350416,0.52184698,0.00001959,-1,0.25
2,1,5,0.07407407,0.04444444,23.90909091,0.00724638,0.00452489,0.00423729,0.76271186,0.04661017,0.15217391,0.43074534,0,-1,0.25
2,3,4,0.09756098,0.08943089,17.28571429,0.00793651,0.005,0.0047619,0.77142857,0.02380952,0.09774454,0.51989237,0,-1,0.25
3,3,4,0.08552632,0.07236842,18.6,0.00746269,0.00458716,0.00423729,0.73061224,0.05306122,-0.11414724,0.60588675,0,-1,0.25
2,0,6,0.11650485,0.04854369,14.35714286,0.00952381,0.00628931,0.00584795,0.70285714,0.02857143,0.16056818,0.56439394,0,-1,0.25
2,3,4,0.07534247,0.10273973,23.91666667,0.00625,0.0041841,0.00398406,0.73809524,0.04365079,0.09595411,0.50386473,0,-1,0
2,0,3,0.08653846,0.06730769,19.27272727,0.00943396,0.00581395,0.00537634,0.78534031,0.02617801,-0.00591041,0.47762319,0.00000003,-1,0.25
2,1,4,0.08035714,0.08035714,19.63636364,0.00806452,0.00568182,0.00543478,0.76595745,0.03191489,0.04457386,0.55432449,0,-1,0.25
2,2,3,0.06956522,0.04347826,33.83333333,0.01020408,0.00621118,0.00555556,0.82162162,0.02702703,-0.00924812,0.49659148,0,-1,0.25
2,2,2,0.06140351,0.07017544,30.71428571,0.00917431,0.00588235,0.00549451,0.67391304,0.0326087,0.04901961,0.50448179,0,-1,0.25
2,0,5,0.06060606,0.06818182,18.61538462,0.00917431,0.00595238,0.00537634,0.7,0.055,-0.06007619,0.57550476,0,0,0.5
2,2,3,0.05737705,0.07377049,29.57142857,0.00854701,0.00571429,0.00543478,0.67204301,0.0483871,0.04900794,0.49503968,0,1,0.75
2,3,4,0.05511811,0.07086614,26.88888889,0.00884956,0.00595238,0.00552486,0.78712871,0.03960396,0.01666667,0.62916667,0,0,0.5
2,3,5,0.07534247,0.06849315,21.15384615,0.00862069,0.00480769,0.00431034,0.74793388,0.04132231,0.02569444,0.52395833,0,1,0.75